Gene Name	Accession-1	Accession-2
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7186	b2292	ECK2286
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10568	b1818	ECK1816
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11544	b3512	ECK3496
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10522	b2587	ECK2585
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6267	b0491	ECK0485
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10348	b2800	ECK2795
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7727	b3375	ECK3362
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10114	b3721	ECK3714
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11466	b3819	ECK3813
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10024	b0114	ECK0113
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6274	b0504	ECK0497
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7990	b2169	ECK2162
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7708	b3330	ECK3317
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7565	b3012	ECK3004
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12289	b3585	ECK3574
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6811	b1525	ECK1518
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7107	b2062	ECK2056
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6347	b0621	ECK0614
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12108	b2709	ECK2704
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG20173	b2297	ECK2291
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12376	b2410	ECK2404
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12419	b2096	ECK2089
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11785	b2577	ECK2575
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12253	b3526	ECK3511
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11113	b0970	ECK0961
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11909	b3950	ECK3941
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6247	b0447	ECK0441
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11658	b1616	ECK1611
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7705	b3327	ECK3314
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11225	b4138	ECK4132
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12246	b3520	ECK3505
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10972	b2706	ECK2701
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12024	b2142	ECK2135
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10754	b0871	ECK0862
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11721	b3711	ECK3704
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10565	b0403	ECK0397
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7702	b3324	ECK3311
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10380	b3428	ECK3414
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10899	b3649	ECK3639
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10256	b1850	ECK1851
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6572	b1115	ECK1101
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10085	b2716	ECK2711
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10292	b4292	ECK4282
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7920	b4310	ECK4301
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11895	b2013	ECK2007
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7463	b2843	ECK2841
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7924	b4327	ECK4318
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6719	b1398	ECK1395
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7929	b4332	ECK4323
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6278	b0509	ECK0502
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7244	b2381	ECK2377
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG20049	b4477	ECK3685
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7549	b2983	ECK2977
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12415	b2093	ECK2086
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6814	b1540	ECK1533
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12148	b2943	ECK2938
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6443	b0845	ECK0835
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11868	b3904	ECK3897
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6602	b1162	ECK1149
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11448	b4069	ECK4062
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11671	b2223	ECK2216
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11175	b3124	ECK3112
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7088	b2015	ECK2009
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10969	b2703	ECK2698
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7729	b3377	ECK3364
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10656	b3188	ECK3177
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10562	b3418	ECK3405
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6789	b1499	ECK1493
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10365	b2151	ECK2144
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6175	b0305	ECK0304
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10252	b3076	ECK3066
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6666	b1330	ECK1327
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10058	b1900	ECK1898
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11913	b3954	ECK3945
HTTPS://biocyc.org/gene?orgid=ECOLI&id=M015	b2539	ECK2536
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6323	b0577	ECK0569
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7893	b4267	ECK4260
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11615	b4113	ECK4106
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7445	b2787	ECK2781
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7840	b4159	ECK4155
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6715	b1394	ECK1391
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10893	b3295	ECK3282
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6198	b0333	ECK0330
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6417	b0808	ECK0797
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG13235	b0731	ECK0719
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7854	b4191	ECK4187
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12316	b0118	ECK0117
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7921	b4311	ECK4302
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12100	b2465	ECK2460
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7488	b2869	ECK2865
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11864	b3900	ECK3893
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6543	b1037	ECK1023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11427	b2935	ECK2930
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11075	b3564	ECK3553
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7057	b1969	ECK1965
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10842	b3906	ECK3899
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10594	b2148	ECK2141
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6737	b1422	ECK1416
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10559	b4037	ECK4029
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12341	b2572	ECK2570
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10556	b4032	ECK4024
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6322	b0574	ECK0566
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10362	b0759	ECK0748
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6673	b1341	ECK1338
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10144	b1734	ECK1732
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11019	b3290	ECK3276
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10055	b0061	ECK0062
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6658	b1320	ECK1316
HTTPS://biocyc.org/gene?orgid=ECOLI&id=M012	b0349	ECK0346
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6461	b0878	ECK0869
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7858	b4196	ECK4192
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12247	b3521	ECK3506
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7334	b2540	ECK2537
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6545	b1039	ECK1025
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6712	b1391	ECK1388
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12031	b2163	ECK2156
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6141	b0269	ECK0270
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12240	b3513	ECK3497
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12768	b3137	ECK3125
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10442	b1508	ECK1501
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12287	b3583	ECK3572
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7806	b3836	ECK3830
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11965	b3601	ECK3590
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7936	b4340	ECK4331
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11846	b3881	ECK3874
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11704	b0462	ECK0456
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11330	b2663	ECK2657
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7245	b2382	ECK2378
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11065	b1521	ECK1514
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10014	b2470	ECK2465
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10817	b3748	ECK3742
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6628	b1201	ECK1189
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10578	b4120	ECK4113
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7808	b3838	ECK3831
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10527	b0344	ECK0341
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12242	b3515	ECK3499
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10352	b2801	ECK2796
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11754	b0070	ECK0072
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10141	b1737	ECK1735
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11707	b3680	ECK3671
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10052	b0062	ECK0063
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11305	b0627	ECK0620
HTTPS://biocyc.org/gene?orgid=ECOLI&id=M004	b3386	ECK3373
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7912	b4299	ECK4288
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7726	b3374	ECK3361
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12241	b3514	ECK3498
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7249	b2386	ECK2382
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7563	b3010	ECK3002
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6709	b1388	ECK1385
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11479	b3839	ECK3832
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG20253	b3569	ECK3558
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12738	b3093	ECK3084
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7133	b2101	ECK2094
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12279	b3575	ECK3564
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11958	b4086	ECK4079
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6799	b1512	ECK1505
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11827	b4090	ECK4083
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6467	b0900	ECK0891
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11313	b3907	ECK3900
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11892	b2009	ECK2003
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11053	b3667	ECK3658
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6181	b0316	ECK0314
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10814	b3749	ECK3743
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10603	b2684	ECK2678
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10569	b1819	ECK1817
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11618	b2079	ECK2075
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10524	b0342	ECK0339
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7895	b4273	ECK0358
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10349	b2802	ECK2797
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11285	b2554	ECK2551
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10115	b3722	ECK3715
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7125	b2088	ECK0298
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10025	b0115	ECK0114
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10894	b3987	ECK3978
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G81	b3092	ECK3083
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6139	b0265	ECK0023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7631	b3132	ECK3120
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7518	b2921	ECK2917
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6867	b1618	ECK1613
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10541		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6626	b1199	ECK1187
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11594	b0629	ECK0622
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG20248	b4323	ECK4314
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7776	b3557	ECK3545
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12458	b4088	ECK4081
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11212	b4178	ECK4174
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12272	b3553	ECK3540
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7076	b1996	ECK0358
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11912	b3953	ECK3944
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10666	b0416	ECK0410
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11698	b0756	ECK0745
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6327	b0582	ECK0016
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11230	b4118	ECK4111
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7348	b2571	ECK2569
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10974	b2707	ECK2702
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10538		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10787	b1101	ECK1087
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6319	b0571	ECK0563
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10566	b1613	ECK1608
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7761	b3444	ECK0023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10381	b3431	ECK3417
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11838	b3872	ECK3865
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10282	b2925	ECK2921
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7029	b1893	ECK0022
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10086	b2715	ECK2710
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11140	b1914	ECK1913
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10006	b4123	ECK4116
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6297	b0541	ECK0299
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7945	b4358	ECK4348
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6664	b1328	ECK1325
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7542	b2975	ECK2969
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6085	b0021	ECK0022
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6720	b1399	ECK1396
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6263	b0487	ECK0481
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6283	b0514	ECK0507
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10535		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG20051	b3693	ECK3686
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12105	b2157	ECK2150
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12416	b2092	ECK2085
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7583	b3044	ECK0357
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12152	b4268	ECK4261
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10457	b1237	ECK1232
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11869	b3909	ECK3902
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6723	b1402	ECK0358
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11561	b0040	ECK0041
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7525	b2949	ECK2944
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11176	b3125	ECK3113
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6223	b0372	ECK0299
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10970	b2704	ECK2699
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11178	b3167	ECK3156
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10699	b3916	ECK3908
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16638	b4709	ECK4566
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10563	b1621	ECK1616
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7603	b3084	ECK3074
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10366	b0758	ECK0747
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10529		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10253	b3077	ECK3067
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6732	b1413	ECK1406
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10059	b4460	ECK1897
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7908	b4294	ECK0023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7910	b4297	ECK4286
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12366	b2946	ECK2941
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7446	b2788	ECK2782
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7480	b2860	ECK0358
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6716	b1395	ECK1392
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11757	b4168	ECK4164
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6199	b0334	ECK0331
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6667	b1331	ECK0261
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG13236	b0732	ECK0720
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11022	b3965	ECK3957
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12399	b1198	ECK1186
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6169	b0299	ECK0299
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12133	b2426	ECK2421
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7449	b2791	ECK2785
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11866	b3902	ECK3895
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10545		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11443	b2914	ECK2910
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6501	b0967	ECK0958
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11076	b4031	ECK4023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10430	b4516	ECK0023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10843	b3905	ECK3898
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11503	b0195	ECK0195
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10615	b3599	ECK3588
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7900	b4278	ECK4268
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10560	b3417	ECK3404
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10967	b3651	ECK3641
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10557	b1620	ECK1615
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7126	b2089	ECK0299
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10363	b0757	ECK0746
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7327	b2532	ECK2529
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10161	b2049	ECK2043
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6509	b0988	ECK0022
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10056	b2841	ECK2839
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6416	b0807	ECK0796
HTTPS://biocyc.org/gene?orgid=ECOLI&id=M013	b0350	ECK0347
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6145	b0274	ECK0022
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7891	b4264	ECK4257
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12163	b3289	ECK3275
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7335	b2541	ECK2538
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10542		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6713	b1392	ECK1389
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11344	b1133	ECK1119
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6143	b0271	ECK0272
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7777	b3558	ECK3546
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12957	b2388	ECK2384
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7843	b4166	ECK4162
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12292	b3588	ECK3577
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7077	b1997	ECK0357
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12013	b2132	ECK2125
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7199	b2324	ECK2318
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11847	b3882	ECK3875
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6360	b0656	ECK0261
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11387	b1927	ECK1926
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12022	b2140	ECK2133
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11066	b4322	ECK4313
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10539		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10818	b3752	ECK3746
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11254	b0636	ECK0629
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10592	b2149	ECK2142
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7762	b3445	ECK0022
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10543	b0116	ECK0115
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10595	b4171	ECK4167
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10353	b2805	ECK2800
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7030	b1894	ECK0023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10142	b1736	ECK1734
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7713	b3344	ECK3331
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10053	b0063	ECK0064
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6086	b0022	ECK0023
HTTPS://biocyc.org/gene?orgid=ECOLI&id=M009	b2538	ECK2535
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7020	b1870	ECK1871
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7789	b4479	ECK3687
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10536		
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7264	b2429	ECK2424
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12876	b0969	ECK0960
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6710	b1389	ECK1386
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7584	b3045	ECK0358
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G495	b2901	ECK2896
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11888	b3606	ECK3596
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12739	b3094	ECK3085
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6724	b1403	ECK0357
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12284	b3580	ECK3569
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11171	b3064	ECK3054
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11959	b4087	ECK4080
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6224	b0373	ECK0298
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11843	b3878	ECK3871
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10376	b3740	ECK3733
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11316	b3571	ECK3560
HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-16639	b4711	ECK4568
HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11054	b3666	ECK3657
