repl,seqtype,line,target_id,est_counts,eff_length,length,tpm,subgroup,mix1.conc.attomols.ul,mix2.conc.attomols.ul,expected.fc.ratio,log2(mix1.over.mix2),dilution,amount.added,molecules_of_seq
rep1,rna,Ara+6,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,100,3,258.44234898576
rep1,rna,Ara+6,ERC_00058,1,1112,1136,0.008478860534532855,C,1.83105469,2.74658203,0.67,-0.58,100,3,33080.60856567387
rep1,rna,Ara+6,ERC_00059,5,501,525,0.09409673567266001,D,14.6484375,29.296875,0.5,-1,100,3,264644.86816406256
rep1,rna,Ara+6,ERC_00060,66,499,523,1.2470551750509724,B,234.375,234.375,1,0,100,3,4234317.890625001
rep1,rna,Ara+6,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,100,3,1033.76903461458
rep1,rna,Ara+6,ERC_00062,27,999,1023,0.2548241328216361,A,58.59375,14.6484375,4,2,100,3,1058579.4726562502
rep1,rna,Ara+6,ERC_00067,1,620,644,0.015207246636129894,B,3.66210938,3.66210938,1,0,100,3,66161.21713134774
rep1,rna,Ara+6,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,100,3,33080.60856567387
rep1,rna,Ara+6,ERC_00071,27,618,642,0.4119244477165282,C,58.59375,87.890625,0.67,-0.58,100,3,1058579.4726562502
rep1,rna,Ara+6,ERC_00073,1,579,603,0.016284098297755668,B,0.91552734,0.91552734,1,0,100,3,16540.304192504824
rep1,rna,Ara+6,ERC_00074,1591,498,522,30.121952262673194,C,15000,22500,0.67,-0.58,100,3,270996345.00000006
rep1,rna,Ara+6,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,100,3,258.44234898576
rep1,rna,Ara+6,ERC_00076,83,618,642,1.2662862652026605,C,234.375,351.5625,0.67,-0.58,100,3,4234317.890625001
rep1,rna,Ara+6,ERC_00077,1,249,273,0.0378654333911668,D,3.66210938,7.32421875,0.5,-1,100,3,66161.21713134774
rep1,rna,Ara+6,ERC_00078,15,969,993,0.14595190269969865,D,29.296875,58.59375,0.5,-1,100,3,529289.7363281251
rep1,rna,Ara+6,ERC_00079,22,620,644,0.33455942599485766,D,58.59375,117.1875,0.5,-1,100,3,1058579.4726562502
rep1,rna,Ara+6,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,100,3,4135.07613845832
rep1,rna,Ara+6,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,100,3,516.88451730729
rep1,rna,Ara+6,ERC_00084,99,970,994,0.962289483016137,C,29.296875,43.9453125,0.67,-0.58,100,3,529289.7363281251
rep1,rna,Ara+6,ERC_00085,1,820,844,0.011498162090732358,A,7.32421875,1.83105469,4,2,100,3,132322.43408203128
rep1,rna,Ara+6,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,100,3,2067.53806922916
rep1,rna,Ara+6,ERC_00092,212,1100,1124,1.81712772532083,A,234.375,58.59375,4,2,100,3,4234317.890625001
rep1,rna,Ara+6,ERC_00095,15,497,521,0.2845621603943823,A,117.1875,29.296875,4,2,100,3,2117158.9453125005
rep1,rna,Ara+6,ERC_00096,10278,1083,1107,89.4792707056405,B,15000,15000,1,0,100,3,270996345.00000006
rep1,rna,Ara+6,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,100,3,8270.152096252412
rep1,rna,Ara+6,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,100,3,1033.76903461458
rep1,rna,Ara+6,ERC_00099,3,1326,1350,0.021331431933032885,C,14.6484375,21.9726563,0.67,-0.58,100,3,264644.86816406256
rep1,rna,Ara+6,ERC_00104,3,1998,2022,0.014156896267868669,B,0.22888184,0.22888184,1,0,100,3,4135.07613845832
rep1,rna,Ara+6,ERC_00108,1021,998,1022,9.645782831265475,A,937.5,234.375,4,2,100,3,16937271.562500004
rep1,rna,Ara+6,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,100,3,16540.304192504824
rep1,rna,Ara+6,ERC_00111,175,970,994,1.7010167629073127,C,468.75,703.125,0.67,-0.58,100,3,8468635.781250002
rep1,rna,Ara+6,ERC_00112,103,1112,1136,0.8733226350568839,D,117.1875,234.375,0.5,-1,100,3,2117158.9453125005
rep1,rna,Ara+6,ERC_00113,1599,816,840,18.475686482998103,C,3750,5625,0.67,-0.58,100,3,67749086.25000001
rep1,rna,Ara+6,ERC_00116,680,1967,1991,3.259468826533992,A,468.75,117.1875,4,2,100,3,8468635.781250002
rep1,rna,Ara+6,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,100,3,1033.76903461458
rep1,rna,Ara+6,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,100,3,16540.304192504824
rep1,rna,Ara+6,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,100,3,4135.07613845832
rep1,rna,Ara+6,ERC_00126,6,1094,1118,0.05171019879927166,B,14.6484375,14.6484375,1,0,100,3,264644.86816406256
rep1,rna,Ara+6,ERC_00130,15083,1035,1059,137.40092621053455,A,30000,7500,4,2,100,3,541992690.0000001
rep1,rna,Ara+6,ERC_00131,35,747,771,0.44176338956361266,A,117.1875,29.296875,4,2,100,3,2117158.9453125005
rep1,rna,Ara+6,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,100,3,33080.60856567387
rep1,rna,Ara+6,ERC_00136,1140,1009,1033,10.652608446399016,A,1875,468.75,4,2,100,3,33874543.12500001
rep1,rna,Ara+6,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,100,3,16540.304192504824
rep1,rna,Ara+6,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,100,3,2067.53806922916
rep1,rna,Ara+6,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,100,3,4135.07613845832
rep1,rna,Ara+6,ERC_00143,3,760,784,0.03721773518842316,C,3.66210938,5.49316406,0.67,-0.58,100,3,66161.21713134774
rep1,rna,Ara+6,ERC_00144,11,514,538,0.20177708571674294,A,29.296875,7.32421875,4,2,100,3,529289.7363281251
rep1,rna,Ara+6,ERC_00145,301,1018,1042,2.7877960385408254,C,937.5,1406.25,0.67,-0.58,100,3,16937271.562500004
rep1,rna,Ara+6,ERC_00147,0,999,1023,0,A,0.91552734,0.22888184,4,2,100,3,16540.304192504824
rep1,rna,Ara+6,ERC_00148,2,470,494,0.04012124644425759,B,14.6484375,14.6484375,1,0,100,3,264644.86816406256
rep1,rna,Ara+6,ERC_00150,2,719,743,0.026226684045620396,B,3.66210938,3.66210938,1,0,100,3,66161.21713134774
rep1,rna,Ara+6,ERC_00154,0,513,537,0,A,7.32421875,1.83105469,4,2,100,3,132322.43408203128
rep1,rna,Ara+6,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,100,3,8270.152096252412
rep1,rna,Ara+6,ERC_00157,8,995,1019,0.07580697820623544,C,7.32421875,10.9863281,0.67,-0.58,100,3,132322.43408203128
rep1,rna,Ara+6,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,100,3,8270.152096252412
rep1,rna,Ara+6,ERC_00160,7,719,743,0.0917933941596714,D,7.32421875,14.6484375,0.5,-1,100,3,132322.43408203128
rep1,rna,Ara+6,ERC_00162,14,499,523,0.2645268553138426,C,58.59375,87.890625,0.67,-0.58,100,3,1058579.4726562502
rep1,rna,Ara+6,ERC_00163,4,519,543,0.07266661205703687,D,14.6484375,29.296875,0.5,-1,100,3,264644.86816406256
rep1,rna,Ara+6,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,100,3,8270.152096252412
rep1,rna,Ara+6,ERC_00165,36,848,872,0.4002662086302113,D,58.59375,117.1875,0.5,-1,100,3,1058579.4726562502
rep1,rna,Ara+6,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,100,3,8270.152096252412
rep1,rna,Ara+6,ERC_00170,7,999,1023,0.06606551591672045,A,14.6484375,3.66210938,4,2,100,3,264644.86816406256
rep1,rna,Ara+6,ERC_00171,744,481,505,14.583781139945941,B,3750,3750,1,0,100,3,67749086.25000001
rep2,rna,Ara+6,ERC_00002,7504,1037,1061,101.26308761210716,D,15000,30000,0.5,-1,100,4,361328460.00000006
rep2,rna,Ara+6,ERC_00003,194,999,1023,2.7175236856830836,D,937.5,1875,0.5,-1,100,4,22583028.750000004
rep2,rna,Ara+6,ERC_00004,289,499,523,8.10465240602079,A,7500,1875,4,2,100,4,180664230.00000003
rep2,rna,Ara+6,ERC_00009,506,960,984,7.375923099069397,B,937.5,937.5,1,0,100,4,22583028.750000004
rep2,rna,Ara+6,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,100,4,2756.7174256388803
rep2,rna,Ara+6,ERC_00013,1,784,808,0.01784929361717205,D,0.91552734,1.83105469,0.5,-1,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00014,1,1933,1957,0.00723944448828913,D,3.66210938,7.32421875,0.5,-1,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,100,4,2756.7174256388803
rep2,rna,Ara+6,ERC_00019,8,620,644,0.18056575736597275,A,29.296875,7.32421875,4,2,100,4,705719.6484375001
rep2,rna,Ara+6,ERC_00022,64,727,751,1.2319204353992088,D,234.375,468.75,0.5,-1,100,4,5645757.187500001
rep2,rna,Ara+6,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00025,55,1970,1994,0.39069113744794864,B,58.59375,58.59375,1,0,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00028,3,1106,1130,0.03795799148968233,A,3.66210938,0.91552734,4,2,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,100,4,44107.47808756516
rep2,rna,Ara+6,ERC_00033,3,1998,2022,0.0210117810748692,A,1.83105469,0.45776367,4,2,100,4,44107.47808756516
rep2,rna,Ara+6,ERC_00034,7,995,1019,0.09844916921712585,B,7.32421875,7.32421875,1,0,100,4,176429.91210937503
rep2,rna,Ara+6,ERC_00035,58,1106,1130,0.7338545021338585,B,117.1875,117.1875,1,0,100,4,2822878.5937500005
rep2,rna,Ara+6,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00042,89,999,1023,1.2466990104422393,B,468.75,468.75,1,0,100,4,11291514.375000002
rep2,rna,Ara+6,ERC_00043,145,999,1023,2.031138837237356,D,468.75,937.5,0.5,-1,100,4,11291514.375000002
rep2,rna,Ara+6,ERC_00044,63,1132,1156,0.7788094614305318,C,117.1875,175.78125,0.67,-0.58,100,4,2822878.5937500005
rep2,rna,Ara+6,ERC_00046,611,498,522,17.169156678056677,D,3750,7500,0.5,-1,100,4,90332115.00000001
rep2,rna,Ara+6,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,100,4,344.5897986476801
rep2,rna,Ara+6,ERC_00051,1,250,274,0.05597538478345155,B,58.59375,58.59375,1,0,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00053,6,999,1023,0.0840471242994768,B,29.296875,29.296875,1,0,100,4,705719.6484375001
rep2,rna,Ara+6,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,100,4,344.5897986476801
rep2,rna,Ara+6,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,100,4,44107.47808756516
rep2,rna,Ara+6,ERC_00059,7,501,525,0.1955228011398008,D,14.6484375,29.296875,0.5,-1,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00060,44,499,523,1.2339263178716775,B,234.375,234.375,1,0,100,4,5645757.187500001
rep2,rna,Ara+6,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,100,4,1378.3587128194401
rep2,rna,Ara+6,ERC_00062,12,999,1023,0.1680942485989536,A,58.59375,14.6484375,4,2,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00069,1,1113,1137,0.012573087327819307,D,1.83105469,3.66210938,0.5,-1,100,4,44107.47808756516
rep2,rna,Ara+6,ERC_00071,13,618,642,0.29436893292268207,C,58.59375,87.890625,0.67,-0.58,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00074,943,498,522,26.4983874752986,C,15000,22500,0.67,-0.58,100,4,361328460.00000006
rep2,rna,Ara+6,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,100,4,344.5897986476801
rep2,rna,Ara+6,ERC_00076,92,618,642,2.0832262945297506,C,234.375,351.5625,0.67,-0.58,100,4,5645757.187500001
rep2,rna,Ara+6,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00078,9,969,993,0.1299738036767451,D,29.296875,58.59375,0.5,-1,100,4,705719.6484375001
rep2,rna,Ara+6,ERC_00079,15,620,644,0.3385607950611989,D,58.59375,117.1875,0.5,-1,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,100,4,689.1793564097201
rep2,rna,Ara+6,ERC_00084,41,970,994,0.5914924680725551,C,29.296875,43.9453125,0.67,-0.58,100,4,705719.6484375001
rep2,rna,Ara+6,ERC_00085,4,820,844,0.06826266437006287,A,7.32421875,1.83105469,4,2,100,4,176429.91210937503
rep2,rna,Ara+6,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,100,4,2756.7174256388803
rep2,rna,Ara+6,ERC_00092,163,1100,1124,2.0736335726596824,A,234.375,58.59375,4,2,100,4,5645757.187500001
rep2,rna,Ara+6,ERC_00095,8,497,521,0.22525305747867827,A,117.1875,29.296875,4,2,100,4,2822878.5937500005
rep2,rna,Ara+6,ERC_00096,7084,1083,1107,91.5350013402518,B,15000,15000,1,0,100,4,361328460.00000006
rep2,rna,Ara+6,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,100,4,11026.869461669883
rep2,rna,Ara+6,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,100,4,1378.3587128194401
rep2,rna,Ara+6,ERC_00099,6,1326,1350,0.06332057102200402,C,14.6484375,21.9726563,0.67,-0.58,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00104,1,1998,2022,0.007003927024956401,B,0.22888184,0.22888184,1,0,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00108,747,998,1022,10.474351811933445,A,937.5,234.375,4,2,100,4,22583028.750000004
rep2,rna,Ara+6,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00111,113,970,994,1.6302109485902128,C,468.75,703.125,0.67,-0.58,100,4,11291514.375000002
rep2,rna,Ara+6,ERC_00112,67,1112,1136,0.843154402088861,D,117.1875,234.375,0.5,-1,100,4,2822878.5937500005
rep2,rna,Ara+6,ERC_00113,1141,816,840,19.5673756243622,C,3750,5625,0.67,-0.58,100,4,90332115.00000001
rep2,rna,Ara+6,ERC_00116,480,1967,1991,3.4148684158689306,A,468.75,117.1875,4,2,100,4,11291514.375000002
rep2,rna,Ara+6,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,100,4,1378.3587128194401
rep2,rna,Ara+6,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00126,3,1094,1118,0.03837434971443205,B,14.6484375,14.6484375,1,0,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00130,10303,1035,1059,139.30299261446893,A,30000,7500,4,2,100,4,722656920.0000001
rep2,rna,Ara+6,ERC_00131,24,747,771,0.44960148420443014,A,117.1875,29.296875,4,2,100,4,2822878.5937500005
rep2,rna,Ara+6,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,100,4,44107.47808756516
rep2,rna,Ara+6,ERC_00136,818,1009,1033,11.344862426378437,A,1875,468.75,4,2,100,4,45166057.50000001
rep2,rna,Ara+6,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,100,4,2756.7174256388803
rep2,rna,Ara+6,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,100,4,5513.434851277761
rep2,rna,Ara+6,ERC_00143,2,760,784,0.03682591104174444,C,3.66210938,5.49316406,0.67,-0.58,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00144,4,514,538,0.10890152681605361,A,29.296875,7.32421875,4,2,100,4,705719.6484375001
rep2,rna,Ara+6,ERC_00145,173,1018,1042,2.3781290686486045,C,937.5,1406.25,0.67,-0.58,100,4,22583028.750000004
rep2,rna,Ara+6,ERC_00147,1,999,1023,0.014007854049912801,A,0.91552734,0.22888184,4,2,100,4,22053.738923339766
rep2,rna,Ara+6,ERC_00148,4,470,494,0.11909656336904587,B,14.6484375,14.6484375,1,0,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,100,4,88214.95617513033
rep2,rna,Ara+6,ERC_00154,2,513,537,0.054556905247028796,A,7.32421875,1.83105469,4,2,100,4,176429.91210937503
rep2,rna,Ara+6,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,100,4,11026.869461669883
rep2,rna,Ara+6,ERC_00157,7,995,1019,0.09844916921712585,C,7.32421875,10.9863281,0.67,-0.58,100,4,176429.91210937503
rep2,rna,Ara+6,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,100,4,11026.869461669883
rep2,rna,Ara+6,ERC_00160,4,719,743,0.07785171736224138,D,7.32421875,14.6484375,0.5,-1,100,4,176429.91210937503
rep2,rna,Ara+6,ERC_00162,7,499,523,0.19630645966140325,C,58.59375,87.890625,0.67,-0.58,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00163,6,519,543,0.16177856873829927,D,14.6484375,29.296875,0.5,-1,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00164,1,998,1022,0.014021889975814515,C,0.45776367,0.68664551,0.67,-0.58,100,4,11026.869461669883
rep2,rna,Ara+6,ERC_00165,27,848,872,0.44555878217959666,D,58.59375,117.1875,0.5,-1,100,4,1411439.2968750002
rep2,rna,Ara+6,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,100,4,11026.869461669883
rep2,rna,Ara+6,ERC_00170,7,999,1023,0.0980549783493896,A,14.6484375,3.66210938,4,2,100,4,352859.82421875006
rep2,rna,Ara+6,ERC_00171,610,481,505,17.746873554004907,B,3750,3750,1,0,100,4,90332115.00000001
rep1,ribo,REL606,ERC_00002,48,1037,1061,3.1152482510780093,D,15000,30000,0.5,-1,10,0.567,512183092.0500001
rep1,ribo,REL606,ERC_00003,2,999,1023,0.13473942427293525,D,937.5,1875,0.5,-1,10,0.567,32011443.253125004
rep1,ribo,REL606,ERC_00004,5,499,523,0.6743721685804724,A,7500,1875,4,2,10,0.567,256091546.02500004
rep1,ribo,REL606,ERC_00009,6,960,984,0.4206396401520697,B,937.5,937.5,1,0,10,0.567,32011443.253125004
rep1,ribo,REL606,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,10,0.567,3907.6469508431123
rep1,ribo,REL606,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,10,0.567,31261.17492383411
rep1,ribo,REL606,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,10,0.567,125044.70037824723
rep1,ribo,REL606,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.567,7815.293901686225
rep1,ribo,REL606,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,10,0.567,3907.6469508431123
rep1,ribo,REL606,ERC_00019,0,620,644,0,A,29.296875,7.32421875,4,2,10,0.567,1000357.6016601564
rep1,ribo,REL606,ERC_00022,0,727,751,0,D,234.375,468.75,0.5,-1,10,0.567,8002860.813281251
rep1,ribo,REL606,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.567,7815.293901686225
rep1,ribo,REL606,ERC_00025,0,1970,1994,0,B,58.59375,58.59375,1,0,10,0.567,2000715.2033203128
rep1,ribo,REL606,ERC_00028,0,1106,1130,0,A,3.66210938,0.91552734,4,2,10,0.567,125044.70037824723
rep1,ribo,REL606,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,10,0.567,62522.350189123616
rep1,ribo,REL606,ERC_00033,0,1998,2022,0,A,1.83105469,0.45776367,4,2,10,0.567,62522.350189123616
rep1,ribo,REL606,ERC_00034,0,995,1019,0,B,7.32421875,7.32421875,1,0,10,0.567,250089.4004150391
rep1,ribo,REL606,ERC_00035,1,1106,1130,0.060852027508436844,B,117.1875,117.1875,1,0,10,0.567,4001430.4066406256
rep1,ribo,REL606,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.567,125044.70037824723
rep1,ribo,REL606,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.567,31261.17492383411
rep1,ribo,REL606,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,10,0.567,7815.293901686225
rep1,ribo,REL606,ERC_00042,0,999,1023,0,B,468.75,468.75,1,0,10,0.567,16005721.626562502
rep1,ribo,REL606,ERC_00043,1,999,1023,0.06736971213646763,D,468.75,937.5,0.5,-1,10,0.567,16005721.626562502
rep1,ribo,REL606,ERC_00044,1,1132,1156,0.059454366099232464,C,117.1875,175.78125,0.67,-0.58,10,0.567,4001430.4066406256
rep1,ribo,REL606,ERC_00046,6,498,522,0.8108715954738693,D,3750,7500,0.5,-1,10,0.567,128045773.01250002
rep1,ribo,REL606,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,10,0.567,488.45603958308646
rep1,ribo,REL606,ERC_00051,0,250,274,0,B,58.59375,58.59375,1,0,10,0.567,2000715.2033203128
rep1,ribo,REL606,ERC_00053,0,999,1023,0,B,29.296875,29.296875,1,0,10,0.567,1000357.6016601564
rep1,ribo,REL606,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.567,500178.8008300782
rep1,ribo,REL606,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,10,0.567,488.45603958308646
rep1,ribo,REL606,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,10,0.567,62522.350189123616
rep1,ribo,REL606,ERC_00059,0,501,525,0,D,14.6484375,29.296875,0.5,-1,10,0.567,500178.8008300782
rep1,ribo,REL606,ERC_00060,1,499,523,0.1348744337160945,B,234.375,234.375,1,0,10,0.567,8002860.813281251
rep1,ribo,REL606,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,10,0.567,1953.8234754215562
rep1,ribo,REL606,ERC_00062,0,999,1023,0,A,58.59375,14.6484375,4,2,10,0.567,2000715.2033203128
rep1,ribo,REL606,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,10,0.567,125044.70037824723
rep1,ribo,REL606,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,10,0.567,62522.350189123616
rep1,ribo,REL606,ERC_00071,0,618,642,0,C,58.59375,87.890625,0.67,-0.58,10,0.567,2000715.2033203128
rep1,ribo,REL606,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,10,0.567,31261.17492383411
rep1,ribo,REL606,ERC_00074,17,498,522,2.2974695205092965,C,15000,22500,0.67,-0.58,10,0.567,512183092.0500001
rep1,ribo,REL606,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,10,0.567,488.45603958308646
rep1,ribo,REL606,ERC_00076,1,618,642,0.10890346670603747,C,234.375,351.5625,0.67,-0.58,10,0.567,8002860.813281251
rep1,ribo,REL606,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,10,0.567,125044.70037824723
rep1,ribo,REL606,ERC_00078,0,969,993,0,D,29.296875,58.59375,0.5,-1,10,0.567,1000357.6016601564
rep1,ribo,REL606,ERC_00079,0,620,644,0,D,58.59375,117.1875,0.5,-1,10,0.567,2000715.2033203128
rep1,ribo,REL606,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,10,0.567,7815.293901686225
rep1,ribo,REL606,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,10,0.567,976.9117377107781
rep1,ribo,REL606,ERC_00084,0,970,994,0,C,29.296875,43.9453125,0.67,-0.58,10,0.567,1000357.6016601564
rep1,ribo,REL606,ERC_00085,0,820,844,0,A,7.32421875,1.83105469,4,2,10,0.567,250089.4004150391
rep1,ribo,REL606,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,10,0.567,3907.6469508431123
rep1,ribo,REL606,ERC_00092,1,1100,1124,0.06118394765848286,A,234.375,58.59375,4,2,10,0.567,8002860.813281251
rep1,ribo,REL606,ERC_00095,2,497,521,0.27083437595304294,A,117.1875,29.296875,4,2,10,0.567,4001430.4066406256
rep1,ribo,REL606,ERC_00096,49,1083,1107,3.0450736646280943,B,15000,15000,1,0,10,0.567,512183092.0500001
rep1,ribo,REL606,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,10,0.567,15630.587461917055
rep1,ribo,REL606,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,10,0.567,1953.8234754215562
rep1,ribo,REL606,ERC_00099,0,1326,1350,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.567,500178.8008300782
rep1,ribo,REL606,ERC_00104,0,1998,2022,0,B,0.22888184,0.22888184,1,0,10,0.567,7815.293901686225
rep1,ribo,REL606,ERC_00108,5,998,1022,0.3371860842902362,A,937.5,234.375,4,2,10,0.567,32011443.253125004
rep1,ribo,REL606,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,10,0.567,31261.17492383411
rep1,ribo,REL606,ERC_00111,0,970,994,0,C,468.75,703.125,0.67,-0.58,10,0.567,16005721.626562502
rep1,ribo,REL606,ERC_00112,1,1112,1136,0.06052368923051363,D,117.1875,234.375,0.5,-1,10,0.567,4001430.4066406256
rep1,ribo,REL606,ERC_00113,8,816,840,0.6598268865130505,C,3750,5625,0.67,-0.58,10,0.567,128045773.01250002
rep1,ribo,REL606,ERC_00116,4,1967,1991,0.13686292307947362,A,468.75,117.1875,4,2,10,0.567,16005721.626562502
